,Order Date,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,period,dollar,euro,yuan,Person
8905,2016-07-01,United States,New York City,New York,10009,East,Technology,Accessories,30.839999999999996,3,0.0,6.1679999999999975,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
8906,2016-07-01,United States,New York City,New York,10009,East,Office Supplies,Paper,75.06,9,0.0,33.776999999999994,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
8907,2016-12-18,United States,San Francisco,California,94110,West,Technology,Phones,66.97600000000001,7,0.2,6.697600000000001,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
8908,2015-01-26,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,182.72,8,0.0,84.0512,2015Q1,1.0,0.8889961572435575,6.236691207500815,Anna Andreadi
8909,2017-10-28,United States,Everett,Massachusetts,2149,East,Office Supplies,Labels,21.93,3,0.0,10.307099999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
8910,2017-11-04,United States,Chattanooga,Tennessee,37421,South,Technology,Accessories,95.97600000000001,3,0.2,15.596099999999996,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8911,2017-11-04,United States,Chattanooga,Tennessee,37421,South,Technology,Phones,143.928,9,0.2,-32.38380000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8912,2017-11-04,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,3.564000000000001,2,0.7,-2.9700000000000006,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8913,2017-11-04,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Labels,4.928000000000001,2,0.2,1.7247999999999997,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8914,2016-05-09,United States,Austin,Texas,78745,Central,Office Supplies,Storage,856.6560000000001,6,0.2,107.08199999999985,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
8915,2016-05-09,United States,Austin,Texas,78745,Central,Office Supplies,Binders,13.183999999999997,4,0.8,-20.435200000000002,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
8916,2016-05-09,United States,Austin,Texas,78745,Central,Office Supplies,Appliances,48.783999999999985,4,0.8,-131.7168,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
8917,2016-05-09,United States,Austin,Texas,78745,Central,Office Supplies,Paper,76.64,2,0.2,26.823999999999995,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
8918,2016-05-09,United States,Austin,Texas,78745,Central,Office Supplies,Binders,18.527999999999995,6,0.8,-27.791999999999994,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
8919,2014-04-02,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,177.68,2,0.0,46.196799999999996,2014Q2,1.0,0.7294087385180363,6.231477393648786,Cassandra Brandow
8920,2014-04-28,United States,Jamestown,New York,14701,East,Technology,Accessories,159.98,2,0.0,57.5928,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
8921,2016-10-04,United States,Coral Gables,Florida,33134,South,Technology,Phones,52.67999999999999,3,0.2,19.755,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
8922,2016-10-04,United States,Coral Gables,Florida,33134,South,Furniture,Furnishings,11.568000000000001,3,0.2,2.602800000000001,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
8923,2017-06-11,United States,Hickory,North Carolina,28601,South,Office Supplies,Binders,4.572000000000001,4,0.7,-3.8100000000000005,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
8924,2016-01-30,United States,Rockford,Illinois,61107,Central,Technology,Phones,1439.968,4,0.2,143.99680000000006,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8925,2016-01-30,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,1.7279999999999995,3,0.8,-2.678399999999999,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8926,2016-01-30,United States,Rockford,Illinois,61107,Central,Furniture,Tables,626.0999999999999,3,0.5,-538.446,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8927,2015-09-27,United States,Seattle,Washington,98103,West,Office Supplies,Art,99.2,5,0.0,25.792,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
8928,2015-04-13,United States,Huntsville,Texas,77340,Central,Furniture,Tables,609.9799999999999,4,0.3,-113.28200000000004,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
8929,2015-04-13,United States,Huntsville,Texas,77340,Central,Furniture,Tables,211.37199999999999,2,0.3,-45.29400000000001,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
8930,2015-04-13,United States,Huntsville,Texas,77340,Central,Technology,Phones,239.976,3,0.2,17.998199999999997,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
8931,2017-12-18,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,99.94999999999999,5,0.0,22.9885,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8932,2017-12-18,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,29.339999999999996,3,0.0,10.855799999999999,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8933,2016-03-14,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,16.74,2,0.0,4.352399999999999,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8934,2017-08-27,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,12.672,3,0.2,3.96,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
8935,2017-08-27,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,1119.8880000000001,14,0.2,209.97899999999993,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
8936,2015-12-17,United States,Los Angeles,California,90008,West,Office Supplies,Art,204.85,5,0.0,53.261,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
8937,2015-12-17,United States,Los Angeles,California,90008,West,Technology,Phones,135.984,2,0.2,16.997999999999983,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
8938,2015-12-17,United States,Los Angeles,California,90008,West,Office Supplies,Art,16.4,5,0.0,7.0520000000000005,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
8939,2015-12-17,United States,Los Angeles,California,90008,West,Office Supplies,Binders,92.96000000000001,2,0.2,31.373999999999995,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
8940,2014-08-22,United States,North Miami,Florida,33161,South,Office Supplies,Supplies,7.6320000000000014,3,0.2,-1.8126000000000002,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
8941,2016-11-03,United States,Portland,Oregon,97206,West,Office Supplies,Binders,4.158,7,0.7,-3.465,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
8942,2016-11-03,United States,Portland,Oregon,97206,West,Technology,Machines,179.99100000000004,3,0.7,-251.98739999999992,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
8943,2017-10-10,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,239.358,3,0.3,-47.8716,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8944,2014-12-07,United States,San Francisco,California,94109,West,Office Supplies,Paper,164.88,3,0.0,80.7912,2014Q4,1.0,0.8002615830550578,6.147208617199812,Anna Andreadi
8945,2014-11-15,United States,San Francisco,California,94110,West,Office Supplies,Supplies,10.95,3,0.0,3.2849999999999993,2014Q4,1.0,0.8002615830550578,6.147208617199812,Anna Andreadi
8946,2017-12-24,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Paper,19.44,3,0.0,9.3312,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
8947,2017-12-24,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,12.3,5,0.0,6.15,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
8948,2014-12-24,United States,San Diego,California,92037,West,Office Supplies,Appliances,13.97,1,0.0,3.632200000000001,2014Q4,1.0,0.8002615830550578,6.147208617199812,Anna Andreadi
8949,2017-12-22,United States,Jackson,Tennessee,38301,South,Furniture,Tables,934.9559999999999,6,0.4,-249.3216,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8950,2017-12-22,United States,Jackson,Tennessee,38301,South,Technology,Accessories,46.864000000000004,2,0.2,7.615399999999994,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8951,2017-12-22,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,26.160000000000004,3,0.2,1.961999999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8952,2017-12-22,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,23.128,7,0.2,2.8909999999999982,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8953,2017-12-22,United States,Jackson,Tennessee,38301,South,Office Supplies,Appliances,59.24,5,0.2,16.290999999999997,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8954,2014-08-08,United States,Jacksonville,Florida,32216,South,Furniture,Bookcases,155.45600000000002,4,0.2,-7.7727999999999895,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
8955,2014-09-20,United States,San Diego,California,92024,West,Office Supplies,Paper,8.56,2,0.0,3.8519999999999994,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
8956,2017-12-25,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,21.0,3,0.2,5.775000000000002,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8957,2017-12-25,United States,Hialeah,Florida,33012,South,Technology,Machines,120.0,2,0.5,-7.200000000000003,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8958,2017-11-25,United States,Houston,Texas,77070,Central,Technology,Phones,299.96,5,0.2,37.49499999999996,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8959,2017-11-25,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,67.83999999999999,5,0.8,-179.776,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8960,2017-11-25,United States,Houston,Texas,77070,Central,Furniture,Chairs,853.9299999999998,5,0.3,-24.39799999999991,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8961,2017-11-25,United States,Houston,Texas,77070,Central,Office Supplies,Art,18.688,4,0.2,3.7375999999999996,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8962,2016-11-05,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,273.96,2,0.0,71.2296,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
8963,2016-11-05,United States,Virginia Beach,Virginia,23464,South,Technology,Accessories,89.97,3,0.0,18.893699999999995,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
8964,2016-11-05,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,756.8000000000001,5,0.0,75.67999999999998,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
8965,2017-11-06,United States,Houston,Texas,77070,Central,Office Supplies,Binders,1.2479999999999998,2,0.8,-1.934400000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8966,2016-11-03,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,72.0,1,0.2,14.399999999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
8967,2016-11-03,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,470.155,7,0.3,-13.432999999999993,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
8968,2014-12-30,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,39.128,1,0.2,-8.803799999999999,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
8969,2017-12-02,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,19.728,9,0.2,1.7262000000000022,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
8970,2017-12-02,United States,Lakewood,Ohio,44107,East,Technology,Phones,151.188,2,0.4,-25.198000000000008,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
8971,2017-03-24,United States,New York City,New York,10011,East,Furniture,Chairs,271.764,2,0.1,60.39199999999997,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Chuck Magee
8972,2014-11-19,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,47.496,1,0.2,-1.187400000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Chuck Magee
8973,2017-04-25,United States,Los Angeles,California,90008,West,Furniture,Bookcases,344.98099999999994,7,0.15,28.410200000000017,2017Q2,1.0,0.9077416111260633,6.859820621946943,Anna Andreadi
8974,2017-11-23,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,36.28800000000001,7,0.2,12.700800000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8975,2017-11-23,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,78.304,2,0.2,29.363999999999997,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8976,2017-11-23,United States,Dallas,Texas,75220,Central,Furniture,Tables,127.785,1,0.3,-31.03349999999999,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8977,2017-11-23,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,6.103999999999998,2,0.8,-9.156,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8978,2014-11-03,United States,Orange,New Jersey,7050,East,Office Supplies,Binders,5.76,2,0.0,2.8224,2014Q4,1.0,0.8002615830550578,6.147208617199812,Chuck Magee
8979,2015-10-19,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,1.7199999999999995,1,0.8,-2.838,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
8980,2014-02-06,United States,Romeoville,Illinois,60441,Central,Office Supplies,Binders,8.951999999999998,2,0.8,-14.770800000000001,2014Q1,1.0,0.7301742116794772,6.101728844531366,Kelly Williams
8981,2016-03-06,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,2.3339999999999996,3,0.8,-6.3018,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8982,2016-03-06,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,1.7279999999999998,4,0.8,-2.764800000000001,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8983,2016-03-06,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,159.04,5,0.6,-194.824,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8984,2016-03-06,United States,Chicago,Illinois,60623,Central,Furniture,Tables,145.98,2,0.5,-99.26639999999998,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
8985,2015-12-03,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,77.952,3,0.2,12.667199999999994,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
8986,2015-12-03,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,95.97000000000001,5,0.7,-73.57699999999997,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
8987,2015-12-03,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,105.584,2,0.2,9.238600000000005,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
8988,2015-12-03,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,9.344,2,0.2,1.1679999999999997,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
8989,2015-12-24,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,9.68,2,0.0,3.7752,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
8990,2015-12-24,United States,Springfield,Missouri,65807,Central,Technology,Copiers,4899.93,7,0.0,2302.9671,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
8991,2017-10-01,United States,San Francisco,California,94110,West,Technology,Accessories,104.75,5,0.0,21.9975,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
8992,2017-10-16,United States,Columbia,Tennessee,38401,South,Technology,Accessories,18.528000000000002,2,0.2,4.4004,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8993,2017-10-16,United States,Columbia,Tennessee,38401,South,Furniture,Tables,1875.258,7,0.4,-968.8833,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
8994,2014-08-15,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,91.36000000000001,5,0.2,29.691999999999993,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
8995,2014-08-15,United States,Hollywood,Florida,33021,South,Office Supplies,Appliances,152.24,5,0.2,17.12699999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
8996,2017-11-11,United States,Dallas,Texas,75081,Central,Technology,Phones,35.184,2,0.2,12.3144,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
8997,2017-03-20,United States,Houston,Texas,77041,Central,Office Supplies,Paper,56.704,2,0.2,19.137599999999992,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
8998,2017-03-20,United States,Houston,Texas,77041,Central,Office Supplies,Paper,274.064,7,0.2,102.77399999999999,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
8999,2017-05-13,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,458.42999999999995,5,0.3,-124.431,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
9000,2014-06-22,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,8.226,3,0.7,-6.032399999999999,2014Q2,1.0,0.7294087385180363,6.231477393648786,Anna Andreadi
9001,2014-12-02,United States,Sandy Springs,Georgia,30328,South,Technology,Accessories,5.95,1,0.0,0.8330000000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9002,2014-12-02,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Paper,15.24,3,0.0,7.1628,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9003,2015-04-05,United States,Spokane,Washington,99207,West,Technology,Accessories,239.94,6,0.0,26.393399999999986,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
9004,2015-04-05,United States,Spokane,Washington,99207,West,Office Supplies,Art,23.84,8,0.0,6.436800000000002,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
9005,2017-11-18,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,92.52,6,0.0,24.980400000000007,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9006,2017-11-18,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,37.76,1,0.0,10.5728,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9007,2017-11-18,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Labels,7.38,2,0.0,3.4686,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9008,2017-11-18,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,5.82,2,0.0,2.7354,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9009,2017-07-12,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,3.816,1,0.2,1.1924999999999997,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
9010,2017-05-19,United States,Huntsville,Alabama,35810,South,Office Supplies,Binders,26.16,4,0.0,12.8184,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
9011,2015-12-20,United States,Houston,Texas,77036,Central,Technology,Accessories,100.80000000000001,2,0.2,21.42,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9012,2016-02-21,United States,New York City,New York,10011,East,Furniture,Furnishings,135.79999999999998,7,0.0,66.54199999999999,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9013,2017-03-18,United States,Los Angeles,California,90008,West,Office Supplies,Art,13.899999999999999,5,0.0,3.7529999999999997,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Anna Andreadi
9014,2017-03-18,United States,Los Angeles,California,90008,West,Office Supplies,Envelopes,19.4,5,0.0,9.312000000000001,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Anna Andreadi
9015,2016-12-17,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,13.488,2,0.2,4.3835999999999995,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
9016,2016-12-17,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,11.416,1,0.2,3.852899999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
9017,2016-03-26,United States,Pocatello,Idaho,83201,West,Office Supplies,Paper,17.64,3,0.0,8.6436,2016Q1,1.0,0.9076488442800359,6.543105970193733,Anna Andreadi
9018,2016-03-26,United States,Pocatello,Idaho,83201,West,Office Supplies,Binders,17.04,3,0.2,5.5379999999999985,2016Q1,1.0,0.9076488442800359,6.543105970193733,Anna Andreadi
9019,2014-12-16,United States,Springfield,Virginia,22153,South,Technology,Accessories,99.98,2,0.0,7.9983999999999895,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9020,2014-12-16,United States,Springfield,Virginia,22153,South,Furniture,Furnishings,29.46,6,0.0,9.721799999999998,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9021,2015-11-15,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,166.92000000000002,13,0.7,-116.844,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
9022,2016-08-22,United States,Fort Collins,Colorado,80525,West,Furniture,Furnishings,98.328,3,0.2,9.832800000000006,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
9023,2015-06-29,United States,New York City,New York,10024,East,Furniture,Chairs,117.88199999999999,1,0.1,1.3097999999999956,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
9024,2016-06-26,United States,New York City,New York,10035,East,Technology,Accessories,20.97,3,0.0,9.017100000000001,2016Q2,1.0,0.885644638309327,6.534701323497689,Chuck Magee
9025,2016-06-26,United States,New York City,New York,10035,East,Technology,Accessories,139.96,4,0.0,9.797200000000004,2016Q2,1.0,0.885644638309327,6.534701323497689,Chuck Magee
9026,2016-06-26,United States,New York City,New York,10035,East,Furniture,Furnishings,37.74,3,0.0,12.831599999999996,2016Q2,1.0,0.885644638309327,6.534701323497689,Chuck Magee
9027,2016-09-17,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,14.82,3,0.0,6.224400000000001,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
9028,2016-09-17,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,191.82,3,0.0,61.3824,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
9029,2014-07-18,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,13.904,2,0.2,4.5188,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
9030,2017-09-01,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,314.6,4,0.0,103.81799999999998,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9031,2017-09-01,United States,Seattle,Washington,98103,West,Furniture,Tables,283.56,4,0.0,45.36960000000002,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9032,2017-06-22,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,487.96,2,0.0,146.38799999999998,2017Q2,1.0,0.9077416111260633,6.859820621946943,Kelly Williams
9033,2014-09-02,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,1793.98,2,0.0,843.1705999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
9034,2015-10-01,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,2.9919999999999995,4,0.8,-4.488000000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9035,2015-10-01,United States,Quincy,Illinois,62301,Central,Technology,Accessories,108.76800000000001,4,0.2,2.71919999999999,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9036,2015-04-07,United States,New York City,New York,10035,East,Office Supplies,Paper,25.92,4,0.0,12.441600000000001,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
9037,2015-04-07,United States,New York City,New York,10035,East,Office Supplies,Storage,22.58,2,0.0,5.870799999999999,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
9038,2017-11-21,United States,Houston,Texas,77095,Central,Technology,Phones,55.176,3,0.2,-12.414599999999997,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9039,2016-12-17,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,9892.74,13,0.0,4946.37,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
9040,2014-09-19,United States,Chandler,Arizona,85224,West,Furniture,Tables,73.915,1,0.5,-45.82730000000001,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
9041,2014-09-28,United States,Hollywood,Florida,33021,South,Furniture,Furnishings,337.088,4,0.2,16.854399999999984,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
9042,2015-09-22,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,61.44,3,0.0,16.5888,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9043,2016-11-07,United States,San Francisco,California,94122,West,Technology,Accessories,479.97,3,0.0,163.1898,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
9044,2017-12-16,United States,Sunnyvale,California,94086,West,Office Supplies,Binders,5.984000000000001,2,0.2,2.2439999999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9045,2017-12-16,United States,Sunnyvale,California,94086,West,Technology,Accessories,189.95000000000002,5,0.0,45.587999999999994,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9046,2017-12-16,United States,Sunnyvale,California,94086,West,Technology,Accessories,149.95,5,0.0,31.489499999999992,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9047,2017-12-16,United States,Sunnyvale,California,94086,West,Office Supplies,Art,29.950000000000003,5,0.0,8.6855,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9048,2017-12-16,United States,Sunnyvale,California,94086,West,Office Supplies,Labels,44.400000000000006,3,0.0,22.200000000000003,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9049,2014-09-21,United States,New York City,New York,10011,East,Office Supplies,Art,66.03,3,0.0,17.1678,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
9050,2015-05-18,United States,Los Angeles,California,90004,West,Office Supplies,Paper,10.86,2,0.0,5.3214,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
9051,2014-03-26,United States,San Francisco,California,94122,West,Office Supplies,Art,3.36,2,0.0,0.8399999999999999,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
9052,2014-03-26,United States,San Francisco,California,94122,West,Office Supplies,Binders,27.936000000000003,4,0.2,9.428399999999996,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
9053,2014-03-26,United States,San Francisco,California,94122,West,Technology,Phones,28.784,2,0.2,2.878400000000001,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
